;codePostal_recons;prix_m2_mean;prix_m2_std;prix_m2_max;prix_m2_min;tc_am_reg;prix_m2_cv;cluster;mapCoordonneesLatitude;mapCoordonneesLongitude;geometry
2980;53320;1750.985322053872;396.1089244504469;2683.59;746.3000000000001;8.944287007022966;0.22622058532496364;1;48.04229410256411;-0.9598606410256411;POINT (-0.9598606410256411 48.04229410256411)
2981;53340;1176.287668918919;647.0220104028588;4151.12;519.74;-2.779798480393536;0.5500542320549121;0;47.95463591397849;-0.3947076344086022;POINT (-0.3947076344086022 47.95463591397849)
2982;53350;1330.6138131313132;353.7755508426157;2274.07;836.0833333333334;9.23424324071258;0.26587395031626876;1;47.89787126984127;-1.1053950793650793;POINT (-1.1053950793650793 47.89787126984127)
2983;53360;1561.8345064484126;363.14802590447295;2285.71;644.44;6.566289399138059;0.23251376788329892;1;47.91954351145038;-0.783084427480916;POINT (-0.783084427480916 47.91954351145038)
2984;53370;1370.3340262515262;289.50507704907926;2400.0;916.67;1.5993979657755952;0.21126606469884177;1;48.39888877777778;-0.10831533333333332;POINT (-0.1083153333333333 48.39888877777778)
2985;53380;1321.9292685542684;509.5536329651871;2731.17;286.96;20.325065950668943;0.3854621007994337;0;48.226048703703704;-1.0120500000000001;POINT (-1.0120500000000001 48.226048703703704)
2986;53390;1526.18247008547;703.6501272613559;3063.64;545.23;15.19861273645109;0.46105242397519464;0;47.82397506493507;-1.1681196103896103;POINT (-1.1681196103896103 47.82397506493507)
2987;53400;1398.374225701459;330.5886332169833;2122.83;483.33;6.426310179686712;0.23640927238282863;1;47.84110948717949;-0.9371348717948718;POINT (-0.9371348717948718 47.84110948717949)
2988;53410;1712.0523330154144;301.199321021147;2648.31;1177.3799999999999;7.875048024722453;0.1759288049861471;1;48.122937044776116;-0.9718579104477613;POINT (-0.9718579104477613 48.122937044776116)
2989;53420;1610.681388888889;610.6607039339724;2984.93;669.475;8.443572616078509;0.37913190538274616;0;48.22590446153846;-0.8746863076923077;POINT (-0.8746863076923077 48.22590446153846)
2990;53440;1485.9508166723626;392.34304178444717;2102.31;400.0;2.2258923014206733;0.2640350120490932;1;48.28799344827586;-0.543561724137931;POINT (-0.543561724137931 48.28799344827586)
2991;53470;1636.9744179586562;418.74340168263944;2797.62;571.5600000000001;2.604447375607455;0.255803265517626;1;48.197722937062935;-0.6499902797202798;POINT (-0.6499902797202798 48.197722937062935)
2992;53480;1588.6911685823754;505.7890297376746;2997.11;691.345;-0.7487035573941481;0.31836837752991437;1;48.048649677419355;-0.471585;POINT (-0.471585 48.048649677419355)
2993;53500;1361.5914214178495;343.1239250615258;2093.203636363636;635.89;13.54429256767007;0.2520021202132904;1;48.30325015384616;-0.9268470153846153;POINT (-0.9268470153846153 48.30325015384616)
2994;53540;1125.4018518518517;487.56387078005895;2044.3844444444444;306.67;14.256712184836417;0.43323535497810967;0;47.958380000000005;-1.1052733333333333;POINT (-1.1052733333333333 47.958380000000005)
2995;53600;1456.4845450825628;256.2879137424466;2010.75;675.0;5.141576168278017;0.17596335958918025;1;48.15596012;-0.38177052;POINT (-0.38177052 48.15596012)
2996;53640;1119.509971264368;390.19349966132256;2125.0;312.42;10.833699433084876;0.3485395482638179;0;48.37968935483871;-0.4552590322580645;POINT (-0.4552590322580645 48.37968935483871)
2997;53700;1132.9578216130076;324.67756251377995;2388.6099999999997;475.72499999999997;6.709030287171536;0.28657515427320324;1;48.327338731884055;-0.2552445652173913;POINT (-0.2552445652173913 48.327338731884055)
2998;53800;1279.2976185897435;353.81337461967064;2245.659;457.84000000000003;6.521985029482913;0.2765684618483876;1;47.80797853503185;-1.0580034394904458;POINT (-1.0580034394904458 47.80797853503185)
2999;53810;2380.7432049941926;603.3597967061758;5703.610000000001;1632.8966666666668;4.811795292448395;0.2534333797280113;3;48.102132865497076;-0.7874194736842105;POINT (-0.7874194736842105 48.102132865497076)
3000;53940;2087.9987861073323;216.0877124441595;2477.5833333333335;1601.4;4.566659344399526;0.10349034390341434;1;48.07151008498584;-0.847821926345609;POINT (-0.847821926345609 48.07151008498584)
3001;53950;1929.9213244739756;249.8296849085828;2484.02;1332.38;6.1420377834736195;0.12945070959132338;1;48.1228075;-0.70736825;POINT (-0.70736825 48.1228075)
3002;53960;2403.5876988636364;561.858933160909;5010.610000000001;1422.9;8.962674806194372;0.23375844926588019;0;48.07330331395349;-0.7030698255813953;POINT (-0.7030698255813953 48.07330331395349)
3003;53970;2093.58437276258;345.7566783351473;2889.2650000000003;1424.3533333333332;7.8252421493065105;0.16515058233784272;1;48.01206700892857;-0.7804968303571428;POINT (-0.7804968303571428 48.01206700892857)
3004;54000;2333.1827091193645;698.4348990376982;3532.391304347826;442.31;-4.530760549624935;0.2993485663629468;1;48.68817101869159;6.175931519626169;POINT (6.175931519626169 48.68817101869159)
3005;54000;2333.1827091193645;698.4348990376982;3532.391304347826;442.31;-4.530760549624935;0.2993485663629468;1;48.843198;6.243736;POINT (6.243736 48.843198)
3006;54000;2333.1827091193645;698.4348990376982;3532.391304347826;442.31;-4.530760549624935;0.2993485663629468;1;48.48261111111111;6.564385555555556;POINT (6.564385555555556 48.48261111111111)
3007;54000;2333.1827091193645;698.4348990376982;3532.391304347826;442.31;-4.530760549624935;0.2993485663629468;1;48.588755;6.0341450000000005;POINT (6.0341450000000005 48.588755)
3008;54000;2333.1827091193645;698.4348990376982;3532.391304347826;442.31;-4.530760549624935;0.2993485663629468;1;48.44708333333333;6.565436666666667;POINT (6.565436666666667 48.44708333333333)
3009;54100;2794.5060000000003;667.2744778067137;3783.33;2000.0;2.8593956302051637;0.23878083561341917;3;48.70383230769231;6.145926923076924;POINT (6.145926923076924 48.70383230769231)
3010;54110;1621.906967254273;250.4991583695828;2241.9666666666667;1077.1;3.9200825388937988;0.15444730396198553;1;48.63061731808732;6.345486216216217;POINT (6.345486216216217 48.63061731808732)
3011;54111;1841.4910606060605;526.2088681987826;2810.925;671.43;15.636210621490143;0.2857515192202996;0;49.326389999999996;5.832993666666667;POINT (5.832993666666667 49.326389999999996)
3012;54112;1092.295625;387.6268093277132;1973.08;412.865;28.836067722311043;0.3548735346511282;0;48.5552280952381;5.784130476190477;POINT (5.784130476190477 48.5552280952381)
3013;54113;1396.5997115384614;396.3006367772481;2083.33;736.04;-3.492339163991498;0.2837610759210974;1;48.597635319148935;5.846355319148937;POINT (5.846355319148937 48.597635319148935)
3014;54115;1081.5855324074075;530.483844010949;2765.62;437.5;2.820747326032058;0.4904686944454508;0;48.42296884057971;5.96958231884058;POINT (5.96958231884058 48.42296884057971)
3015;54116;1004.006923076923;356.11310518065784;1809.605;466.4;1.0986587604693288;0.3546918820931017;1;48.46535705882353;6.134437058823529;POINT (6.134437058823529 48.46535705882353)
3016;54119;1604.776;685.0144794933576;2600.0;546.15;-10.372441152694801;0.4268598729625553;1;48.64325916666667;5.8281625;POINT (5.8281625 48.64325916666667)
3017;54120;1186.9595593482745;311.21818873167507;2363.65125;664.4733333333334;3.6576713676000905;0.26219780301744744;1;48.44791529661017;6.749782838983051;POINT (6.749782838983051 48.44791529661017)
3018;54121;1626.3092857142858;461.65565203222263;2649.08;676.47;16.208193873690526;0.28386707011234974;0;48.95345176470588;6.033682941176471;POINT (6.033682941176471 48.95345176470588)
3019;54122;1333.2575;522.660387467862;3320.9;799.27;12.06254588735629;0.3920175866011345;0;48.48895142857143;6.67712125;POINT (6.67712125 48.48895142857143)
3020;54130;2221.2701640088194;394.48180628062556;3664.06;1611.8;0.42154279572288456;0.17759289827613212;1;48.70375829383887;6.207524881516587;POINT (6.207524881516587 48.70375829383887)
3021;54134;1785.8502222222223;561.7855381044975;2851.34;902.44;11.054622690322336;0.31457595441875286;0;48.522954500000004;6.1631515;POINT (6.1631515 48.522954500000004)
3022;54135;2490.60824137931;416.520668239836;3215.82;1739.13;-0.4303875363316112;0.1672365253273092;1;49.50041321428572;5.7815625;POINT (5.7815625 49.50041321428572)
3023;54136;1965.4329047619049;417.0567171952693;2816.4500000000003;1326.32;9.559198118929624;0.21219585577549496;1;48.75482892857143;6.163681190476191;POINT (6.163681190476191 48.75482892857143)
3024;54140;2006.5550856741638;302.3866898595879;2706.6549999999997;1432.955;5.941541925744831;0.15069942112154464;1;48.66739190647482;6.203629352517986;POINT (6.203629352517986 48.66739190647482)
3025;54150;1657.0069778115096;244.31802385140824;2149.466;1043.108;4.108832620808078;0.1474453802084111;1;49.255046785714285;5.940904078947368;POINT (5.940904078947368 49.255046785714285)
