Year;Month;departement;prix_m2_vente;date
2022;1;08;1213.5331666666668;2022-01-01
2022;1;09;1410.5802222222221;2022-01-01
2022;1;10;1853.3919428571426;2022-01-01
2022;1;11;1967.0790317195326;2022-01-01
2022;1;12;1574.2414197530863;2022-01-01
2022;1;13;4003.2981874569264;2022-01-01
2022;1;14;3217.234915514593;2022-01-01
2022;1;15;1456.9319298245614;2022-01-01
2022;1;16;1707.0372990353696;2022-01-01
2022;1;17;3458.933598183882;2022-01-01
2022;1;18;1403.5680198019802;2022-01-01
2022;1;19;1509.0080916030533;2022-01-01
2022;1;20;4205.658975409836;2022-01-01
2022;1;21;2657.6303658536585;2022-01-01
2022;1;22;2339.6044986449865;2022-01-01
2022;1;23;934.526779661017;2022-01-01
2022;1;24;1816.3718;2022-01-01
2022;1;25;2162.87519379845;2022-01-01
2022;1;26;2434.0539627659577;2022-01-01
2022;1;27;2162.01426;2022-01-01
2022;1;28;2268.7496963350786;2022-01-01
2022;1;29;2567.3684807256236;2022-01-01
2022;1;30;2822.8459283225484;2022-01-01
2022;1;31;3287.284687083888;2022-01-01
2022;1;32;1721.7575806451612;2022-01-01
2022;1;33;4037.9728143712578;2022-01-01
2022;1;34;3790.672338222606;2022-01-01
2022;1;35;3558.9289684210526;2022-01-01
2022;1;36;1224.3462931034485;2022-01-01
2022;1;37;2698.3850338600455;2022-01-01
2022;1;38;2879.5020588235298;2022-01-01
2022;1;39;1834.4778947368422;2022-01-01
2022;1;40;3396.533247232472;2022-01-01
2022;1;41;1912.4074755381605;2022-01-01
2022;1;42;1894.4361846153847;2022-01-01
2022;1;43;1648.478085106383;2022-01-01
2022;1;44;3718.5345068285283;2022-01-01
2022;1;45;2294.198134556575;2022-01-01
2022;1;46;1785.3002;2022-01-01
2022;1;47;1715.3476277372263;2022-01-01
2022;1;48;1326.6344444444444;2022-01-01
2022;1;49;2653.547892074199;2022-01-01
2022;1;50;2151.57871875;2022-01-01
2022;1;51;2509.4050476190473;2022-01-01
2022;1;52;1021.6312345679013;2022-01-01
2022;1;53;1814.0801315789474;2022-01-01
2022;1;54;2035.252521994135;2022-01-01
2022;1;55;1080.5873333333334;2022-01-01
2022;1;56;3246.6100952380953;2022-01-01
2022;1;57;2266.7188870431896;2022-01-01
2022;1;58;1082.3526923076925;2022-01-01
2022;1;59;2462.3380510440834;2022-01-01
2022;1;60;2590.122765957447;2022-01-01
2022;1;61;1468.735925925926;2022-01-01
2022;1;62;2414.409931856899;2022-01-01
2022;1;63;2304.375528846154;2022-01-01
2022;1;64;4179.449730094467;2022-01-01
2022;1;65;1961.761568627451;2022-01-01
2022;1;66;2636.381357063404;2022-01-01
2022;1;67;3249.5633644859813;2022-01-01
2022;1;68;2574.336324503311;2022-01-01
2022;1;69;4605.503277456647;2022-01-01
2022;1;70;1322.4760747663552;2022-01-01
2022;1;71;1686.2463294797687;2022-01-01
2022;1;72;1838.7871903323264;2022-01-01
2022;1;73;4073.7291961414794;2022-01-01
2022;1;74;4868.27865735768;2022-01-01
2022;1;75;11419.176394499355;2022-01-01
2022;1;76;2471.0146760259177;2022-01-01
2022;1;77;3378.8224948735474;2022-01-01
2022;1;78;4862.038882309401;2022-01-01
2022;1;79;1537.1778431372547;2022-01-01
2022;1;80;2291.725313531353;2022-01-01
2022;1;81;1898.7695333333334;2022-01-01
2022;1;82;1906.592765151515;2022-01-01
2022;1;83;4204.140872365339;2022-01-01
2022;1;84;2883.784701986755;2022-01-01
2022;1;85;2757.184081942337;2022-01-01
2022;1;86;1956.4873137697516;2022-01-01
2022;1;87;1736.7982410423454;2022-01-01
2022;1;88;1464.616204379562;2022-01-01
2022;1;89;1610.4316949152542;2022-01-01
2022;1;90;1756.3935999999999;2022-01-01
2022;1;91;3710.9686770428016;2022-01-01
2022;1;92;8098.80463800905;2022-01-01
2022;1;93;5015.203440758294;2022-01-01
2022;1;94;5795.682342657342;2022-01-01
2022;1;95;3845.128426035503;2022-01-01
2022;1;97;3134.0602621722846;2022-01-01
2022;1;na;3539.724228694714;2022-01-01
2022;2;01;3224.988011323425;2022-02-01
2022;2;02;1508.3001622418878;2022-02-01
2022;2;03;1463.6998695652173;2022-02-01
2022;2;04;2471.43487654321;2022-02-01
2022;2;05;2800.6854263565892;2022-02-01
2022;2;06;5908.038961466165;2022-02-01
2022;2;07;2130.312908366534;2022-02-01
2022;2;08;1326.2112222222222;2022-02-01
2022;2;09;1464.5088484848484;2022-02-01
2022;2;10;1723.0976495726495;2022-02-01
2022;2;11;1970.5668892045455;2022-02-01
2022;2;12;1601.0638341968913;2022-02-01
2022;2;13;4048.2615341229557;2022-02-01
2022;2;14;3041.699443207127;2022-02-01
2022;2;15;1591.9007142857142;2022-02-01
2022;2;16;1673.644484126984;2022-02-01
2022;2;17;3323.578677419355;2022-02-01
2022;2;18;1433.797922077922;2022-02-01
2022;2;19;1482.5652403846154;2022-02-01
2022;2;20;4308.701789473685;2022-02-01
2022;2;21;2594.9106666666667;2022-02-01
2022;2;22;2312.961033519553;2022-02-01
2022;2;23;1039.653908045977;2022-02-01
2022;2;24;1749.3843292682925;2022-02-01
2022;2;25;2289.36476635514;2022-02-01
2022;2;26;2445.207014563107;2022-02-01
2022;2;27;2114.5288820826954;2022-02-01
2022;2;28;2179.9128269085413;2022-02-01
2022;2;29;2470.5931893004117;2022-02-01
2022;2;30;2725.2147264200103;2022-02-01
2022;2;31;3325.8770932358316;2022-02-01
2022;2;32;1771.422797927461;2022-02-01
2022;2;33;4150.53780881711;2022-02-01
2022;2;34;3720.156532293021;2022-02-01
2022;2;35;3406.939424;2022-02-01
2022;2;36;1201.9867375886524;2022-02-01
2022;2;37;2561.2324780701756;2022-02-01
2022;2;38;3074.582261553589;2022-02-01
2022;2;39;1752.4776785714287;2022-02-01
2022;2;40;3382.93681300813;2022-02-01
2022;2;41;1775.4889227642277;2022-02-01
2022;2;42;1822.8619363395223;2022-02-01
2022;2;43;1189.413947368421;2022-02-01
2022;2;44;3822.313995082975;2022-02-01
2022;2;45;2218.796529032258;2022-02-01
2022;2;46;1778.510824742268;2022-02-01
2022;2;47;1643.1442745098038;2022-02-01
2022;2;48;1356.0735714285713;2022-02-01
2022;2;49;2700.045041050903;2022-02-01
2022;2;50;2237.81653250774;2022-02-01
2022;2;51;2397.4560174418602;2022-02-01
2022;2;52;1064.9985714285715;2022-02-01
2022;2;53;1705.8052409638553;2022-02-01
2022;2;54;2140.4191860465116;2022-02-01
2022;2;55;1173.651485148515;2022-02-01
2022;2;56;3292.592;2022-02-01
2022;2;57;2286.4165099715096;2022-02-01
2022;2;58;1042.5845251396647;2022-02-01
2022;2;59;2522.6789799196786;2022-02-01
2022;2;60;2693.657019498607;2022-02-01
2022;2;61;1445.0375294117648;2022-02-01
2022;2;62;2455.9991982507286;2022-02-01
2022;2;63;2142.5575305623474;2022-02-01
2022;2;64;4162.134088457389;2022-02-01
2022;2;65;1877.0695588235294;2022-02-01
2022;2;66;2668.6171545547595;2022-02-01
2022;2;67;3335.3457060185183;2022-02-01
2022;2;68;2784.395223880597;2022-02-01
2022;2;69;4704.572174900624;2022-02-01
2022;2;70;1368.9509;2022-02-01
2022;2;71;1635.0173394495414;2022-02-01
2022;2;72;1783.5448791208792;2022-02-01
2022;2;73;4127.089938080496;2022-02-01
2022;2;74;4843.050631494804;2022-02-01
2022;2;75;11369.52133148405;2022-02-01
2022;2;76;2422.9591666666665;2022-02-01
2022;2;77;3270.4738375515008;2022-02-01
2022;2;78;4748.269267379679;2022-02-01
2022;2;79;1512.8689880952381;2022-02-01
2022;2;80;2199.7374852071007;2022-02-01
2022;2;81;1971.003455497382;2022-02-01
2022;2;82;1968.324028268551;2022-02-01
2022;2;83;4384.8004671857625;2022-02-01
2022;2;84;2929.9690751445087;2022-02-01
2022;2;85;2768.085219858156;2022-02-01
2022;2;86;1814.9642857142858;2022-02-01
2022;2;87;1708.3270881226053;2022-02-01
2022;2;88;1373.0937414965986;2022-02-01
2022;2;89;1636.0645036319613;2022-02-01
2022;2;90;1746.9286904761907;2022-02-01
2022;2;91;3644.2446622833236;2022-02-01
2022;2;92;7920.680106796116;2022-02-01
2022;2;93;4994.0487554269175;2022-02-01
2022;2;94;5735.608965986395;2022-02-01
2022;2;95;3898.1011090225566;2022-02-01
2022;2;97;3189.8388311688313;2022-02-01
2022;2;na;3487.4375266175266;2022-02-01
2022;3;01;3254.5877142857144;2022-03-01
2022;3;02;1543.722253521127;2022-03-01
2022;3;03;1448.42140077821;2022-03-01
2022;3;04;2184.2061963190185;2022-03-01
2022;3;05;2832.9279464285714;2022-03-01
2022;3;06;6174.837700282752;2022-03-01
2022;3;07;2053.3019485294117;2022-03-01
2022;3;08;1194.7853225806452;2022-03-01
2022;3;09;1483.9696341463414;2022-03-01
2022;3;10;1870.2006435643566;2022-03-01
2022;3;11;1992.0150291262137;2022-03-01
2022;3;12;1704.2456707317072;2022-03-01
2022;3;13;4135.56824807288;2022-03-01
2022;3;14;3085.2846000000004;2022-03-01
2022;3;15;1444.0503571428571;2022-03-01
2022;3;16;1687.1554109589042;2022-03-01
2022;3;17;3412.1593632075474;2022-03-01
2022;3;18;1435.4439301310042;2022-03-01
2022;3;19;1697.8803614457831;2022-03-01
2022;3;20;4351.559403669725;2022-03-01
2022;3;21;2529.587430769231;2022-03-01
2022;3;22;2250.5273130193905;2022-03-01
2022;3;23;1008.4908064516129;2022-03-01
2022;3;24;1774.8103426124198;2022-03-01
2022;3;25;2351.60576433121;2022-03-01
2022;3;26;2502.6911597938147;2022-03-01
2022;3;27;2177.6999653379553;2022-03-01
2022;3;28;2291.9009746954075;2022-03-01
2022;3;29;2554.811797752809;2022-03-01
2022;3;30;2723.8156085249584;2022-03-01
2022;3;31;3315.624001331558;2022-03-01
2022;3;32;1776.6116981132077;2022-03-01
2022;3;33;4088.5709552238804;2022-03-01
2022;3;34;3746.834704505559;2022-03-01
2022;3;35;3517.5623936170214;2022-03-01
2022;3;36;1251.354758064516;2022-03-01
2022;3;37;2533.389883990719;2022-03-01
2022;3;38;2970.67076852699;2022-03-01
2022;3;39;1953.9836170212766;2022-03-01
2022;3;40;3600.40646179402;2022-03-01
2022;3;41;1854.5384782608696;2022-03-01
2022;3;42;1795.939076212471;2022-03-01
2022;3;43;1445.3011235955057;2022-03-01
2022;3;44;3839.1617760106033;2022-03-01
2022;3;45;2202.622698650675;2022-03-01
2022;3;46;1706.782181818182;2022-03-01
2022;3;47;1742.086109215017;2022-03-01
2022;3;48;1417.3427272727274;2022-03-01
2022;3;49;2772.2600189035916;2022-03-01
2022;3;50;2158.4636990595613;2022-03-01
2022;3;51;2399.834777227723;2022-03-01
2022;3;52;962.353475177305;2022-03-01
2022;3;53;1832.4752791878173;2022-03-01
2022;3;54;2177.4248421052635;2022-03-01
2022;3;55;1124.1354216867471;2022-03-01
2022;3;56;3443.0127666666667;2022-03-01
2022;3;57;2382.3425557206538;2022-03-01
2022;3;58;1102.2106289308176;2022-03-01
2022;3;59;2571.950208333333;2022-03-01
2022;3;60;2538.0809656301144;2022-03-01
2022;3;61;1640.0271891891894;2022-03-01
2022;3;62;2512.235761973875;2022-03-01
2022;3;63;2298.4195058139535;2022-03-01
2022;3;64;4356.9946349942065;2022-03-01
2022;3;65;1865.6285714285716;2022-03-01
2022;3;66;2647.1783900226756;2022-03-01
2022;3;67;3283.787960526316;2022-03-01
2022;3;68;2762.460588235294;2022-03-01
2022;3;69;4661.668893008474;2022-03-01
2022;3;70;1453.9898181818182;2022-03-01
2022;3;71;1637.3234733893557;2022-03-01
2022;3;72;1800.1302857142857;2022-03-01
2022;3;73;3934.2727777777773;2022-03-01
2022;3;74;4728.705846153846;2022-03-01
2022;3;75;11313.468888342351;2022-03-01
2022;3;76;2425.972211981567;2022-03-01
2022;3;77;3300.8623096774195;2022-03-01
2022;3;78;4773.45375;2022-03-01
2022;3;79;1433.7560693641617;2022-03-01
2022;3;80;2058.9123278688526;2022-03-01
2022;3;81;1987.5846666666666;2022-03-01
2022;3;82;2026.8726101694917;2022-03-01
2022;3;83;4409.4284556213015;2022-03-01
2022;3;84;2955.243127272727;2022-03-01
2022;3;85;2724.791728395062;2022-03-01
2022;3;86;1892.9481818181816;2022-03-01
2022;3;87;1723.119621993127;2022-03-01
2022;3;88;1205.3267682926828;2022-03-01
2022;3;89;1772.4563673469388;2022-03-01
2022;3;90;1698.6962162162163;2022-03-01
2022;3;91;3646.716683562636;2022-03-01
2022;3;92;7961.258211467648;2022-03-01
2022;3;93;5029.335277777777;2022-03-01
2022;3;94;5797.453143322476;2022-03-01
2022;3;95;3830.829910614525;2022-03-01
2022;3;97;3140.9553191489363;2022-03-01
2022;3;na;3557.0752982107356;2022-03-01
2022;4;01;3320.3949201277956;2022-04-01
2022;4;02;1538.2872853535355;2022-04-01
2022;4;03;1414.6783870967743;2022-04-01
2022;4;04;2320.2575776397516;2022-04-01
2022;4;05;2831.0511290322584;2022-04-01
2022;4;06;5802.802097026604;2022-04-01
2022;4;07;2154.958717948718;2022-04-01
2022;4;08;1303.1248245614036;2022-04-01
2022;4;09;1518.97855;2022-04-01
2022;4;10;1909.9123664122137;2022-04-01
2022;4;11;1945.8032345971562;2022-04-01
2022;4;12;1603.3300444444444;2022-04-01
2022;4;13;4061.104399251987;2022-04-01
2022;4;14;3250.874632272228;2022-04-01
2022;4;15;1376.395670103093;2022-04-01
2022;4;16;1582.914410058027;2022-04-01
2022;4;17;3467.897248157248;2022-04-01
2022;4;18;1378.7868120805367;2022-04-01
2022;4;19;1599.061036036036;2022-04-01
2022;4;20;4491.614701754385;2022-04-01
2022;4;21;2486.5848;2022-04-01
2022;4;22;2284.759949238579;2022-04-01
2022;4;23;1034.8266666666666;2022-04-01
2022;4;24;1741.4518879415348;2022-04-01
2022;4;25;2184.536617647059;2022-04-01
2022;4;26;2507.5015630885123;2022-04-01
2022;4;27;2149.367678339818;2022-04-01
2022;4;28;2156.0331079027355;2022-04-01
2022;4;29;2564.138096676737;2022-04-01
2022;4;30;2723.3271335927366;2022-04-01
2022;4;31;3325.5151487414187;2022-04-01
2022;4;32;1722.7672597864769;2022-04-01
2022;4;33;4098.300831564048;2022-04-01
2022;4;34;3748.033046674017;2022-04-01
2022;4;35;3443.2784648493544;2022-04-01
2022;4;36;1281.6127777777776;2022-04-01
2022;4;37;2698.085;2022-04-01
2022;4;38;2991.7756185210783;2022-04-01
2022;4;39;1753.9806198347108;2022-04-01
2022;4;40;3579.3501430429133;2022-04-01
2022;4;41;1993.9695974025974;2022-04-01
2022;4;42;1983.8464179104476;2022-04-01
2022;4;43;1615.4313953488372;2022-04-01
2022;4;44;3896.0063588110406;2022-04-01
2022;4;45;2247.7736363636363;2022-04-01
2022;4;46;1836.6792715231788;2022-04-01
2022;4;47;1671.5459023354565;2022-04-01
2022;4;48;1722.3877777777777;2022-04-01
2022;4;49;2645.036268436578;2022-04-01
2022;4;50;2068.61192109777;2022-04-01
2022;4;51;2494.8830217391305;2022-04-01
2022;4;52;1112.9669285714285;2022-04-01
2022;4;53;1858.5675722543353;2022-04-01
2022;4;54;2010.9979636363635;2022-04-01
2022;4;55;1152.9371428571428;2022-04-01
2022;4;56;3332.7985;2022-04-01
2022;4;57;2339.3613121019107;2022-04-01
2022;4;58;1227.3830801687764;2022-04-01
2022;4;59;2498.109068076669;2022-04-01
2022;4;60;2587.7298710433765;2022-04-01
2022;4;61;1607.9602439024388;2022-04-01
2022;4;62;2508.6333254716983;2022-04-01
2022;4;63;2158.517508896797;2022-04-01
2022;4;64;4423.659880444065;2022-04-01
2022;4;65;1886.1698327759198;2022-04-01
2022;4;66;2557.1384384384382;2022-04-01
2022;4;67;3240.8132457293036;2022-04-01
2022;4;68;2629.5721725239614;2022-04-01
2022;4;69;4630.288841059602;2022-04-01
2022;4;70;1183.12;2022-04-01
2022;4;71;1598.1457142857143;2022-04-01
2022;4;72;1741.8552229299364;2022-04-01
2022;4;73;3833.7370020964363;2022-04-01
2022;4;74;4738.227349581111;2022-04-01
2022;4;75;11249.595736350575;2022-04-01
2022;4;76;2393.7366142460683;2022-04-01
2022;4;77;3392.056287948482;2022-04-01
2022;4;78;4715.326772908366;2022-04-01
2022;4;79;1552.5190342679127;2022-04-01
2022;4;80;2039.270395480226;2022-04-01
2022;4;81;1903.8991557223264;2022-04-01
2022;4;82;1933.2794652406417;2022-04-01
2022;4;83;4460.841724920563;2022-04-01
2022;4;84;2953.334331476323;2022-04-01
2022;4;85;2834.3944406392693;2022-04-01
2022;4;86;1950.7235897435896;2022-04-01
2022;4;87;1608.1477155172415;2022-04-01
2022;4;88;1423.0721138211381;2022-04-01
2022;4;89;1758.3558958652372;2022-04-01
2022;4;90;1655.339255319149;2022-04-01
2022;4;91;3622.7716801210895;2022-04-01
2022;4;92;8017.742969041402;2022-04-01
2022;4;93;5095.956029919447;2022-04-01
2022;4;94;5771.929253263707;2022-04-01
2022;4;95;3996.80331797235;2022-04-01
2022;4;97;3118.9902368421053;2022-04-01
2022;4;na;3547.1358686730505;2022-04-01
2022;5;01;3259.3283773584903;2022-05-01
2022;5;02;1595.6983055975795;2022-05-01
2022;5;03;1529.5311284046693;2022-05-01
2022;5;04;2393.558023952096;2022-05-01
2022;5;05;2818.9607594936706;2022-05-01
2022;5;06;6109.954563591023;2022-05-01
2022;5;07;2208.01247148289;2022-05-01
2022;5;08;1265.8539344262294;2022-05-01
2022;5;09;1554.0453378378377;2022-05-01
2022;5;10;1728.0826229508195;2022-05-01
2022;5;11;1949.553557312253;2022-05-01
2022;5;12;1720.0997687861272;2022-05-01
2022;5;13;4351.158425531915;2022-05-01
2022;5;14;3285.5027423822717;2022-05-01
2022;5;15;1471.65;2022-05-01
2022;5;16;1674.3814695340502;2022-05-01
2022;5;17;3506.8206124721605;2022-05-01
2022;5;18;1431.1731759656652;2022-05-01
2022;5;19;1561.8136585365853;2022-05-01
2022;5;20;4492.396176470588;2022-05-01
2022;5;21;2601.6385225505446;2022-05-01
2022;5;22;2438.2961842105265;2022-05-01
2022;5;23;995.651447368421;2022-05-01
2022;5;24;1767.1301528384279;2022-05-01
2022;5;25;2314.050431893688;2022-05-01
2022;5;26;2483.177777777778;2022-05-01
2022;5;27;2180.7914620938627;2022-05-01
2022;5;28;2210.633510436433;2022-05-01
2022;5;29;2687.260125195618;2022-05-01
2022;5;30;2701.571216730038;2022-05-01
2022;5;31;3413.3706198910086;2022-05-01
2022;5;32;1619.5860655737704;2022-05-01
2022;5;33;4190.723010695187;2022-05-01
2022;5;34;3834.53466511357;2022-05-01
2022;5;35;3377.7531902985074;2022-05-01
2022;5;36;1307.3575206611572;2022-05-01
2022;5;37;2713.75186;2022-05-01
2022;5;38;3038.1136336336335;2022-05-01
2022;5;39;1869.1694029850746;2022-05-01
2022;5;40;3573.63084717608;2022-05-01
2022;5;41;1823.2225257731957;2022-05-01
2022;5;42;1886.2925185185184;2022-05-01
2022;5;43;1605.6388775510202;2022-05-01
2022;5;44;3873.8398438608942;2022-05-01
2022;5;45;2224.7888274932616;2022-05-01
2022;5;46;1756.743846153846;2022-05-01
2022;5;47;1727.5070760233918;2022-05-01
2022;5;48;1556.37;2022-05-01
2022;5;49;2570.2563026819926;2022-05-01
2022;5;50;2074.3585806451615;2022-05-01
2022;5;51;2325.129755351682;2022-05-01
2022;5;52;1080.2522352941178;2022-05-01
2022;5;53;1664.0199999999998;2022-05-01
2022;5;54;2163.954099099099;2022-05-01
2022;5;55;1208.8936781609195;2022-05-01
2022;5;56;3311.4206317411404;2022-05-01
2022;5;57;2374.8350726978997;2022-05-01
2022;5;58;1188.5914204545454;2022-05-01
2022;5;59;2609.6597832512316;2022-05-01
2022;5;60;2661.7570290964777;2022-05-01
2022;5;61;1712.6854976303318;2022-05-01
2022;5;62;2644.3769914529917;2022-05-01
2022;5;63;2110.8812222222223;2022-05-01
2022;5;64;4532.054452926209;2022-05-01
2022;5;65;1848.2895081967213;2022-05-01
2022;5;66;2633.380461361015;2022-05-01
2022;5;67;3502.670593220339;2022-05-01
2022;5;68;2902.2521906116644;2022-05-01
2022;5;69;4685.304338595536;2022-05-01
2022;5;70;1391.310618556701;2022-05-01
2022;5;71;1663.7583742331287;2022-05-01
2022;5;72;1769.6298113207547;2022-05-01
2022;5;73;3778.781487341772;2022-05-01
2022;5;74;4822.420274669379;2022-05-01
2022;5;75;11568.66881589958;2022-05-01
2022;5;76;2472.4910532687654;2022-05-01
2022;5;77;3487.90275817832;2022-05-01
2022;5;78;4864.0146168958745;2022-05-01
2022;5;79;1517.2936595744682;2022-05-01
2022;5;80;2359.8552482269506;2022-05-01
2022;5;81;1869.5893636363637;2022-05-01
2022;5;82;2033.063962962963;2022-05-01
2022;5;83;4511.976260330579;2022-05-01
2022;5;84;3068.4692396694213;2022-05-01
2022;5;85;2913.1419524618;2022-05-01
2022;5;86;2039.0452570093457;2022-05-01
2022;5;87;1705.726221374046;2022-05-01
2022;5;88;1504.4812883435584;2022-05-01
2022;5;89;1666.629232736573;2022-05-01
2022;5;90;1685.6986666666667;2022-05-01
2022;5;91;3583.1729032258067;2022-05-01
2022;5;92;7888.0100150678045;2022-05-01
2022;5;93;5057.904933954935;2022-05-01
2022;5;94;5871.266531791907;2022-05-01
2022;5;95;4004.617299492386;2022-05-01
2022;5;97;3104.992258064516;2022-05-01
2022;5;na;3504.2614323374337;2022-05-01
2022;6;01;3279.528812454743;2022-06-01
2022;6;02;1577.7830118694362;2022-06-01
2022;6;03;1468.22405511811;2022-06-01
2022;6;04;2499.053120567376;2022-06-01
2022;6;05;2939.7045454545455;2022-06-01
2022;6;06;5968.502312739202;2022-06-01
2022;6;07;2138.3074369747897;2022-06-01
2022;6;08;1184.8856097560974;2022-06-01
2022;6;09;1687.334183006536;2022-06-01
2022;6;10;1890.0928761061946;2022-06-01
2022;6;11;2096.542326332795;2022-06-01
2022;6;12;1620.8941035856574;2022-06-01
2022;6;13;4267.1333505154635;2022-06-01
2022;6;14;3280.456712517194;2022-06-01
2022;6;15;1503.1726804123712;2022-06-01
2022;6;16;1639.0173819742488;2022-06-01
2022;6;17;3382.9003579676673;2022-06-01
2022;6;18;1452.9235779816515;2022-06-01
2022;6;19;1654.8731288343558;2022-06-01
2022;6;20;4587.912307692308;2022-06-01
2022;6;21;2580.5276779661017;2022-06-01
2022;6;22;2521.2106198347105;2022-06-01
2022;6;23;924.95;2022-06-01
2022;6;24;1781.5831647634584;2022-06-01
2022;6;25;2200.689607142857;2022-06-01
2022;6;26;2438.4972299168976;2022-06-01
2022;6;27;2166.91463898917;2022-06-01
2022;6;28;2181.81;2022-06-01
2022;6;29;2636.657704918033;2022-06-01
2022;6;30;2756.9007537688444;2022-06-01
2022;6;31;3360.952092097783;2022-06-01
2022;6;32;1789.691327014218;2022-06-01
2022;6;33;4201.905581047381;2022-06-01
2022;6;34;3793.897069317023;2022-06-01
2022;6;35;3379.355014044944;2022-06-01
2022;6;36;1153.3443157894737;2022-06-01
2022;6;37;2733.880602910603;2022-06-01
2022;6;38;3126.064514563107;2022-06-01
2022;6;39;1777.1779562043796;2022-06-01
2022;6;40;3805.3905587392546;2022-06-01
2022;6;41;1892.506119096509;2022-06-01
2022;6;42;1827.9562597402598;2022-06-01
2022;6;43;1648.2749999999999;2022-06-01
2022;6;44;3859.195787523163;2022-06-01
2022;6;45;2208.2365853658534;2022-06-01
2022;6;46;1929.0915384615387;2022-06-01
2022;6;47;1712.767589041096;2022-06-01
2022;6;48;1515.9563636363637;2022-06-01
2022;6;49;2624.793842281879;2022-06-01
2022;6;50;2081.8629426433918;2022-06-01
2022;6;51;2396.0672670807453;2022-06-01
2022;6;52;1065.1303409090908;2022-06-01
2022;6;53;1916.8690502793295;2022-06-01
2022;6;54;2049.719113680154;2022-06-01
2022;6;55;1195.1867088607594;2022-06-01
2022;6;56;3449.7854838709673;2022-06-01
2022;6;57;2491.8810857908848;2022-06-01
2022;6;58;1128.3202923976608;2022-06-01
2022;6;59;2581.6337172284643;2022-06-01
2022;6;60;2596.552519936204;2022-06-01
2022;6;61;1591.6000578034682;2022-06-01
2022;6;62;2865.5250793650794;2022-06-01
2022;6;63;2168.151851145038;2022-06-01
2022;6;64;4443.718962053571;2022-06-01
2022;6;65;1832.856650943396;2022-06-01
2022;6;66;2679.64571875;2022-06-01
2022;6;67;3362.630391517129;2022-06-01
2022;6;68;2672.817915993538;2022-06-01
2022;6;69;4683.642276785714;2022-06-01
2022;6;70;1393.0471028037384;2022-06-01
2022;6;71;1723.6045679012345;2022-06-01
2022;6;72;1847.6554712041884;2022-06-01
2022;6;73;3996.333888888889;2022-06-01
2022;6;74;4909.948261339093;2022-06-01
2022;6;75;11396.03904581757;2022-06-01
2022;6;76;2397.014501216545;2022-06-01
2022;6;77;3414.8306652806655;2022-06-01
2022;6;78;4824.999312431243;2022-06-01
2022;6;79;1557.44524;2022-06-01
2022;6;80;2255.378856088561;2022-06-01
2022;6;81;1865.4535491606714;2022-06-01
2022;6;82;2041.0366750629723;2022-06-01
2022;6;83;4390.36326686217;2022-06-01
2022;6;84;3092.8124156305503;2022-06-01
2022;6;85;2947.697249626308;2022-06-01
2022;6;86;2055.28902790279;2022-06-01
2022;6;87;1625.0638372093022;2022-06-01
2022;6;88;1323.900487804878;2022-06-01
2022;6;89;1633.546171875;2022-06-01
2022;6;90;1676.78012987013;2022-06-01
2022;6;91;3638.9996774193546;2022-06-01
2022;6;92;7862.780124760076;2022-06-01
2022;6;93;5070.818034455756;2022-06-01
2022;6;94;5953.382160228898;2022-06-01
2022;6;95;3987.927141491396;2022-06-01
2022;6;97;3012.0846913580244;2022-06-01
2022;6;na;3554.0925556544967;2022-06-01
2022;7;01;3544.5563087991145;2022-07-01
2022;7;02;1654.8350106157113;2022-07-01
2022;7;03;1659.4351282051282;2022-07-01
2022;7;04;2718.5370212765956;2022-07-01
2022;7;05;2941.049677419355;2022-07-01
2022;7;06;6248.2537269503555;2022-07-01
2022;7;07;2212.136495956873;2022-07-01
2022;7;08;1596.2806849315068;2022-07-01
2022;7;09;1551.68572;2022-07-01
2022;7;10;2030.3079606879605;2022-07-01
2022;7;11;2046.867323290846;2022-07-01
2022;7;12;1653.0153799392099;2022-07-01
2022;7;13;4246.741914565106;2022-07-01
2022;7;14;3278.121441774492;2022-07-01
2022;7;15;1474.0565178571428;2022-07-01
2022;7;16;1632.3859295499021;2022-07-01
2022;7;17;3649.381081661891;2022-07-01
2022;7;18;1466.5230976430976;2022-07-01
2022;7;19;1601.1498062015505;2022-07-01
2022;7;20;4613.709164556963;2022-07-01
2022;7;21;2633.1819367991843;2022-07-01
2022;7;22;2500.186354883081;2022-07-01
2022;7;23;1017.8016981132075;2022-07-01
2022;7;24;1805.505683802134;2022-07-01
2022;7;25;2357.085;2022-07-01
2022;7;26;2461.7640073529415;2022-07-01
2022;7;27;2274.6889667896676;2022-07-01
2022;7;28;2212.3408099062917;2022-07-01
2022;7;29;2681.0833957703926;2022-07-01
2022;7;30;2881.0642350248;2022-07-01
2022;7;31;3350.0296009771987;2022-07-01
2022;7;32;1775.5801328903653;2022-07-01
2022;7;33;4142.8640878877395;2022-07-01
2022;7;34;3818.875090265487;2022-07-01
2022;7;35;3312.1495044598614;2022-07-01
2022;7;36;1285.8926562499998;2022-07-01
2022;7;37;2723.592869822485;2022-07-01
2022;7;38;3047.193259307642;2022-07-01
2022;7;39;1847.5846666666666;2022-07-01
2022;7;40;3874.1952502662407;2022-07-01
2022;7;41;1833.1989981096408;2022-07-01
2022;7;42;1934.298994197292;2022-07-01
2022;7;43;1517.001953125;2022-07-01
2022;7;44;3798.151160337553;2022-07-01
2022;7;45;2146.159717277487;2022-07-01
2022;7;46;1867.5192631578946;2022-07-01
